,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
858,CHEMBL1484379,C=CCOc1ccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccccc3)C2=O)cc1,inactive,432.548,3.3461,1,6,4.51741223
859,CHEMBL1578127,Cc1ccc(N2C(=O)/C(=C\Nc3ccccc3-c3nnc(S)nc3O)c3ccccc3C2=O)cc1C,inactive,495.564,4.78974,3,8,4.502103257
860,CHEMBL1448387,Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2,inactive,302.282,1.3205,5,6,4.647046088
861,CHEMBL1590513,O=C(O)c1cc([N+](=O)[O-])c(Nc2cccc3ccccc23)c([N+](=O)[O-])c1,inactive,353.29,4.098,2,6,4.188894393
862,CHEMBL1372964,COc1ccc2c(c1OC)C(=O)OC2c1c(O)n(Cc2ccc(F)cc2)c(=O)[nH]c1=O,inactive,428.372,1.7066,2,8,4.156518057
863,CHEMBL1514916,CC(C)c1cc2c(c(O)c1O)[C@@]13CCCC(C)(C)C1CC2OC3=O,inactive,330.424,4.2869,2,4,4.073503211
864,CHEMBL1535633,CCOc1ccc(N2C(=O)NC(=O)/C(=C\c3cc(OC)c(OC)cc3[N+](=O)[O-])C2=O)cc1,inactive,441.396,2.6771,1,8,4.558776326
865,CHEMBL1467719,O=C(O)CCn1cc(C=C2C(=O)NC(=S)NC2=O)c(-c2cccc(Cl)c2)n1,inactive,404.835,1.5925,3,6,4.961379838
866,CHEMBL1707443,Oc1c(CN2CCOCC2)cc(CN2CCOCC2)c(O)c1O,inactive,324.377,0.4678,3,7,4.816730156
867,CHEMBL1557914,CC(=O)Oc1ccc(/C=C2/C(=O)N(c3ccccc3)N=C2C)cc1,inactive,320.348,3.418,0,4,4.251889533
868,CHEMBL1707215,O=C(c1ccccc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])N1O[C@@H]2C=C[C@H]1C2,inactive,446.397,2.3883,1,8,4.343231221
869,CHEMBL1349290,CC(C(=O)Nc1ccc(O)c(C(=O)O)c1)N1C(=O)/C(=C/c2cccs2)SC1=S,inactive,434.52,3.3803,3,7,4.386158178
870,CHEMBL1539338,Cc1ccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(Cl)c(C(=O)O)c4)o3)C2=O)cc1C,inactive,436.851,4.37644,2,4,4.101823517
871,CHEMBL1546228,O=C1C=CC(=NNc2ccccc2)C=CC1=O,inactive,226.235,1.7187,1,4,4.039814723
872,CHEMBL1467623,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3cc4c(cc3Cl)OCO4)ccc12,inactive,430.84,4.38814,1,6,4.286761538
873,CHEMBL1569134,COc1ccc(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)cc1,inactive,322.748,1.351,0,5,4.480565805
874,CHEMBL3392068,N#Cc1c(N)sc(=S)c2c1CCCC2,inactive,222.338,2.81027,1,4,4.041914151
875,CHEMBL393834,COc1ccccc1Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,inactive,345.376,3.5443,3,5,4.218460031
877,CHEMBL1578345,O=C(COc1cccnc1[N+](=O)[O-])c1ccc(Cl)s1,inactive,298.707,2.9664,0,6,4
878,CHEMBL1562723,CCOc1cc(/C=C2/SC(=S)N(CC(=O)O)C2=O)ccc1OC(=O)c1cccs1,inactive,449.531,3.6518,1,8,4.249645911
879,CHEMBL1382439,O=C(CCN1C(=O)S/C(=C/c2ccccc2)C1=O)Nc1ccc(O)c(C(=O)O)c1,inactive,412.423,3.1555,3,6,4.038151941
880,CHEMBL1372836,CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)/C=C/c3ccc(F)cc3)cc2)s1,inactive,491.595,3.5668,3,7,4.40560745
882,CHEMBL1428710,COc1ccccc1N1C(=O)NC(=O)/C(=C\c2cnn(-c3ccccc3)c2)C1=O,inactive,388.383,2.5473,1,6,4
883,CHEMBL1412785,O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C\c1ccccc1[N+](=O)[O-],inactive,337.291,2.2612,1,5,4.414652089
884,CHEMBL1546134,CC1=NNC(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1cccs1,inactive,334.404,3.4899,1,5,4
885,CHEMBL1546136,Cc1cccc(NC(=O)CSc2nnc(-c3ccco3)c(-c3ccco3)n2)c1C,inactive,406.467,4.73924,1,7,4.016283526
886,CHEMBL1562843,Cc1cc(N2C(=O)C(O)=C(C(=O)c3ccco3)C2c2cccc(Oc3ccccc3)c2)no1,inactive,442.427,5.15122,1,7,4.189633046
887,CHEMBL1479624,O=C(O)c1ccc(Nc2nc3ccccc3nc2NS(=O)(=O)c2ccc(F)cc2)cc1,inactive,438.44,4.0115,3,6,4.603626272
888,CHEMBL118175,C/C(=N/Nc1ccc(C(=O)O)cc1)c1ccc(O)c(O)c1O,inactive,302.286,2.3377,5,6,4
889,CHEMBL1418191,COc1ccc(C)cc1NC(=O)c1ccccc1NS(=O)(=O)c1ccc(Cl)s1,inactive,436.942,4.77162,2,5,4.306888885
890,CHEMBL1467893,CCOc1ccc(-n2c(=S)sc3c(O)nc(SCC(=O)C(C)(C)C)nc32)cc1,inactive,435.596,5.02309,1,9,4.266160999
891,CHEMBL1422185,CN1C(=O)/C(=C/c2cccc([N+](=O)[O-])c2)C(=O)N1c1ccccc1,inactive,323.308,2.3984,0,4,4.580870692
892,CHEMBL179574,O=C(O)/C(=C\c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccccc1,inactive,376.195,4.7981,3,2,4.122110575
893,CHEMBL1578299,O=C1NC(=O)C(=Cc2ccc(-c3ccccc3[N+](=O)[O-])o2)C(=O)N1,inactive,327.252,1.6042,2,6,4.748848657
894,CHEMBL1342821,Cl.Oc1ccc(-c2csc(Nc3cccc4ccccc34)n2)cc1O,inactive,370.861,5.5399,3,5,4
895,CHEMBL1566266,Cc1ccccc1NC(=O)CSc1nnc(-c2ccco2)c(-c2ccco2)n1,inactive,392.44,4.43082,1,7,4.189095719
896,CHEMBL1389299,O=C1N=C(NS(=O)(=O)Cc2ccccc2)S/C1=C1\C(=O)Nc2ccccc21,inactive,399.453,2.0988,2,5,4.28777133
897,CHEMBL1553837,O=C1c2ccccc2C(=O)c2c1cccc2N(CCO)CCO,inactive,311.337,1.253,2,5,4.540456742
898,CHEMBL1607675,CCOC(=O)c1c(NC(=O)C2C3C=CC(C3)C2C(=O)O)sc2c1CCC(CC)C2,inactive,417.527,3.9011,2,5,4.372224625
899,CHEMBL1322995,CCc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(C)cc3)ncc2Cl)s1,inactive,437.934,3.07852,1,8,4
900,CHEMBL1610025,CCC(=O)OCCNc1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-],inactive,445.482,4.257,1,11,4.528708289
901,CHEMBL1422340,CC1=NN(C(N)=S)C(=O)C1N=Nc1c(Br)cc(Br)cc1Br,inactive,497.998,3.8881,1,5,4.36181036
902,CHEMBL1271266,O=S(=O)(O)c1cc(O)c2cc(Nc3ccccc3)ccc2c1,inactive,315.35,3.5357,3,4,4.711974465
903,CHEMBL1707907,CCC(c1ccccc1)C(CC)c1cc(O)c(O)c(O)c1,inactive,286.371,4.4908,3,3,4.404503778
904,CHEMBL1349629,Nc1nc2ncc(C(=O)c3cc(Cl)cc(Cl)c3O)cc2s1,inactive,340.191,3.5169,2,6,4
905,CHEMBL1585191,O=C1ON=C(c2ccccc2)/C1=C/c1ccc(-c2ccccc2[N+](=O)[O-])o1,inactive,360.325,4.1993,0,6,4.936291441
906,CHEMBL1558051,COc1ccc(/C=C2\C(=O)ON=C2c2ccccc2)cc1OC,inactive,309.321,3.0483,0,5,4.020269569
907,CHEMBL1309568,Cc1ccc(N2NC(=O)/C(=C\c3cc4c(cc3[N+](=O)[O-])OCO4)C2=O)cc1C,inactive,381.344,2.40174,1,6,4.567832731
908,CHEMBL1349676,COC(=O)CCC(=O)OC1(C)C(=O)C2=CN(CCCOC(C)C)C(c3ccc(OC)cc3)=CC2=C(Br)C1=O,inactive,590.467,4.1066,0,9,4.70289635
909,CHEMBL1507443,COc1ccc(-c2csc(NC(=O)c3ccccc3Br)c2C(=O)O)cc1,inactive,432.295,5.1367,2,4,4.128368695
910,CHEMBL1496782,O=C1NC(=O)C(=Cc2coc3ccc(O)cc3c2=O)C(=O)N1,inactive,300.226,0.248,3,6,4
911,CHEMBL1373316,C=CS(=O)(=O)c1sc(Cl)c(N2CCOCC2)c1[N+](=O)[O-],inactive,338.794,2.0635,0,7,4.958607315
912,CHEMBL3144999,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc([N+](=O)[O-])cc1)c1c(C)[nH]n(-c2ccccc2)c1=O,inactive,481.512,4.34984,2,6,4.478861916
913,CHEMBL1728065,CN(C)c1ccc(Cc2cc3c(O)ccc(O)c3cc(Cc3ccc(N(C)C)cc3)c2=O)cc1,inactive,454.57,4.9248,2,5,4.355659901
914,CHEMBL1361582,O=C1Nc2ccc(Br)cc2/C1=C1/SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O,inactive,496.389,2.8661,2,6,4.627272059
915,CHEMBL1382760,CC(=O)c1cc(O)c2ccccc2c1O,inactive,202.209,2.4536,2,3,4.526951195
916,CHEMBL1479843,C#CCOc1ccc(/C=C2/C(=O)ON=C2C)cc1Br,inactive,320.142,2.7772,0,4,4.093287943
917,CHEMBL1578670,O=S(=O)(O)c1cccc2c(N=Nc3ccc(O)c4ncccc34)cccc12,inactive,379.397,4.7557,2,6,4.457921854
918,CHEMBL1895726,O=C1c2ccccc2C(O)(c2ccccc2)N1c1ccc([N+](=O)[O-])cc1Cl,inactive,380.787,4.102,1,4,4.215953584
919,CHEMBL3196706,N#C/C(=C\c1ccc(C#N)cc1)C(=O)c1ccccc1,inactive,258.28,3.34816,0,3,4
921,CHEMBL1708363,Cc1cc(O)c(C(C)C)cc1N=Cc1ccc([N+](=O)[O-])cc1,inactive,298.342,4.48282,1,4,4.045516283
922,CHEMBL1968273,Oc1c(Br)cc(Br)c(/C=N/n2c(S)nnc2-c2ccccc2)c1Br,inactive,533.043,5.1091,2,6,4.746177561
923,CHEMBL1608106,O=C(O)CCn1cc(/C=C/C(=O)c2ccc(Cl)cc2)c(-c2cccc(Br)c2)n1,inactive,459.727,5.3368,1,4,4.280420142
924,CHEMBL1326643,CCCCCCSc1nc(O)c(C2OC(=O)c3c2ccc(OC)c3OC)c(=O)n1-c1ccccc1,inactive,496.585,4.8875,1,9,4.520136887
925,CHEMBL1496732,CCc1ccc(CNc2ccc(O)cc2)cc1,inactive,227.307,3.5667,2,2,4
926,CHEMBL1728361,Oc1cc(CNC2CCCCC2)c(O)cc1CNC1CCCCC1,inactive,332.488,3.9424,4,4,4.562566556
927,CHEMBL1382785,O=C(O)c1ccccc1NS(=O)(=O)c1ccc(NN=C(S)Nc2ccc(OC(F)F)cc2)c([N+](=O)[O-])c1,inactive,553.525,4.42,5,8,4.732124581
928,CHEMBL1562987,O=C(CCN1C(=O)S/C(=C\c2ccccc2)C1=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,inactive,514.61,4.009,2,8,4
929,CHEMBL1389785,O=C(Nc1cc(S(=O)(=O)N2CCOCC2)ccc1O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,inactive,528.564,2.0426,2,8,4.304255725
930,CHEMBL1968789,C=CC/N=c1\scc(-c2ccco2)n1/N=C/c1ccc(O)c(O)c1O,inactive,357.391,2.8953,3,8,4.07680781
931,CHEMBL1349793,CCCCCCn1c(=O)c(-c2ccccc2)c(O)c2ccccc21,inactive,321.42,4.9544,1,3,4.158765704
932,CHEMBL2021431,CC1=CC(=O)C(C(C)C)=C/C1=C(\c1cc(C(C)C)c(OP(=O)([O-])[O-])cc1C)c1ccccc1C(=O)O.[Na+].[Na+],inactive,554.487,-1.05458,1,6,4.476773958
933,CHEMBL1412968,CN1C(=O)C(=Cc2ccccc2Oc2ccc(Cl)cc2)C(=O)N(C)C1=O,inactive,370.792,3.5661,0,4,4.381742655
934,CHEMBL1558183,CCN(CC)c1ccc(N=C2C(=O)Nc3ccccc32)cc1,inactive,293.37,3.6057,1,3,4
935,CHEMBL3198496,C/N=c1\scc(-c2cccs2)n1/N=C/c1ccc(O)c(O)c1O,inactive,347.421,2.8076,3,8,4.150580586
936,CHEMBL1370025,Cc1ccc(S(=O)(=O)NN2C(=O)/C(=C/c3ccc(C(=O)O)cc3)SC2=S)cc1,inactive,434.52,2.78792,2,6,4.187621489
937,CHEMBL1969088,CCOC(=O)c1c(/N=C/c2cccc([N+](=O)[O-])c2O)sc(C)c1C,inactive,348.38,3.90604,1,7,4.113058294
938,CHEMBL3198976,CSc1nnc(-c2ccccc2/N=C/c2c(C)nn(-c3ccc4ccccc4c3)c2O)c(O)n1,inactive,468.542,5.06962,2,9,4.425621436
939,CHEMBL1608255,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,inactive,764.95,3.6134,7,11,4.509199048
940,CHEMBL1969672,Cc1cc(C)c(S(=O)(=O)/N=C2/C=C(SCC(=O)O)C(=O)c3ccccc32)cc1C,inactive,429.519,3.68786,1,5,4
941,CHEMBL1500942,O=C(O)c1ccc(Cl)c(S(=O)(=O)Nc2ccccc2C(=O)Nc2ccc(Cl)cc2)c1,inactive,465.314,4.7447,3,4,4.468648835
942,CHEMBL1448709,CC(/C=C1\SC(=S)N(C(C(=O)O)C(C)C)C1=O)=C\c1ccccc1,inactive,361.488,3.9433,1,4,4.465085896
943,CHEMBL1601846,O=c1oc2c(cc1O)oc(=O)c1cc(O)c(O)c(O)c12,inactive,278.172,0.7218,4,8,4
944,CHEMBL1728280,COC1=CC(=O)c2c(ccc3ncnc(N)c23)C1=O,inactive,255.233,1.1213,1,6,4.205093893
945,CHEMBL1708852,Cc1ccc(S(=O)(=O)Nc2ccc3ccccc3c2[N+](=O)[O-])cc1,inactive,342.376,3.85722,1,4,4.499351937
946,CHEMBL1349850,Cc1ccccc1N1C(=O)C(Cl)=C(N2CCOCC2)C1=O,inactive,306.749,1.65082,0,4,4.359916269
947,CHEMBL1790039,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1.O=S(=O)([O-])O,inactive,482.646,4.9586,1,4,4.604673607
948,CHEMBL3190974,Cc1cc(SCC(=O)N/N=C/c2ccc(O)c(O)c2O)c(C)cc1Br,inactive,425.304,3.42514,4,6,4.758204569
949,CHEMBL1302957,O=C(O)CN1C(=O)/C(=C2\C(=O)N(Cc3ccccc3Cl)c3ccccc32)SC1=S,inactive,444.921,3.5428,1,5,4.549596914
950,CHEMBL1382968,O=C1/C(=C2\C(=O)N(Cc3ccc(F)cc3)c3ccccc32)SC(=S)N1CCS(=O)(=O)O,inactive,478.548,2.8317,1,6,4.488116639
951,CHEMBL63883,COc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,inactive,293.322,3.8063,2,3,4
952,CHEMBL1321664,CC1=NN(c2ccccc2)C(=O)/C1=C/c1ccc(Cl)cc1,inactive,296.757,4.1461,0,2,4.413637777
953,CHEMBL1324674,Cc1ccc(SCc2n[nH]c3c2C(c2ccc(C)o2)C(C#N)=C(N)O3)cc1,inactive,378.457,4.13002,2,6,4
954,CHEMBL495852,CCC(C)CCCCCCCCCCC(=O)O,inactive,242.403,5.0181,1,1,4.37644061
956,CHEMBL1536153,Cc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c(C(=O)O)c1,inactive,432.432,4.20444,4,4,4.651889932
957,CHEMBL1601789,O=C(O)COc1ccc(Br)cc1/C=C1\C(=O)Nc2ccc(Br)cc21,inactive,453.086,4.1677,2,3,4.532836034
958,CHEMBL1429320,Cc1ccc(CSc2nnc3c(n2)OC2(Nc4ccccc4-3)C(=O)Nc3ccc(F)cc32)cc1,inactive,471.517,4.88782,2,7,4.60292945
959,CHEMBL3192179,O=C(CCc1ccc(S(=O)(=O)N2CCOCC2)cc1)N/N=C/c1ccc(O)c(O)c1O,inactive,449.485,0.9072,4,8,4.290136683
960,CHEMBL1563172,CSc1nc(N)c(N=Nc2ccc([As](=O)(O)O)cc2)c(O)n1,inactive,385.237,0.4627,4,8,4.241693818
961,CHEMBL1479899,CCc1c(C)sc(NC(=O)OC)c1C(=O)N1CCCCC1,inactive,310.419,3.42332,1,4,4
962,CHEMBL1317919,CCc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)s1,inactive,437.934,3.07852,1,8,4
963,CHEMBL1613608,O=C(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)C(=O)c2cc(S(=O)(=O)Nc4ccc(C(=O)O)cc4)ccc2-3)cc1,inactive,578.58,3.896,4,7,4.018136109
964,CHEMBL1339158,Cc1cccc(NC(=O)c2cc(NC(=O)C3CCCCC3C(=O)O)ccc2N2CCCCC2)c1,inactive,463.578,5.06712,3,4,4.424235019
965,CHEMBL1484839,O=C1Nc2ccc(F)cc2C12Nc1ccccc1-c1nnc(SCc3ccccc3)nc1O2,inactive,457.49,4.5794,2,7,4.335358024
966,CHEMBL3193639,Cc1c(/N=C2\C=CC(=O)c3ccccc32)c(=O)n(-c2ccccc2)n1C,inactive,343.386,3.35772,0,5,4.052615298
969,CHEMBL1271764,CN1CCN(C2=C(Cl)C(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)CC1,inactive,374.655,2.5644,0,4,4.77237035
970,CHEMBL1383141,CCC(C(=O)O)N1C(=O)/C(=C/C(C)=C/c2ccccc2)SC1=S,inactive,347.461,3.6973,1,4,4.422968014
971,CHEMBL1422763,CCCC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(OCc2ccc(C(=O)O)cc2)cc1,inactive,440.499,5.5501,1,4,4.991825816
972,CHEMBL1383256,O=C(O)c1ccc(Cl)c(S(=O)(=O)Nc2ccc(S(=O)(=O)Nc3cccc(Cl)c3)cc2)c1,inactive,501.369,4.2932,3,5,4.182566856
973,CHEMBL1350220,CCn1c(SC)nc(=O)c(C(c2ccc(OC)c(O)c2)c2c(O)n(CC)c(SC)nc2=O)c1O,inactive,506.606,2.5892,3,12,4.30137757
974,CHEMBL1461619,O=C1NC(=O)N(c2ccc3c(c2)OCO3)C(=O)/C1=C\c1ccc(-c2ccccc2C(=O)O)o1,inactive,446.371,3.0399,2,7,4
975,CHEMBL1310138,CSc1nc(S)c2[nH]c(S)nc2n1,inactive,230.343,1.6522,3,6,4.513711239
976,CHEMBL1519313,O=C(O)CC1OCC=C2CN3CCC45C6=CC(=O)C(O)=C([N+](=O)[O-])C6=NC4C1C2CC35,inactive,427.413,0.8753,2,8,4
977,CHEMBL1333250,O=C(O)c1ccccc1NS(=O)(=O)c1cccc(-n2sc3ccccc3c2=O)c1,inactive,426.475,3.5512,2,6,4.333107789
978,CHEMBL1422732,COc1cc(C=C2C(=O)NC(=O)NC2=O)ccc1OS(=O)(=O)c1ccccc1[N+](=O)[O-],inactive,447.381,1.1205,2,9,4.42365865
979,CHEMBL3209440,COc1ccc(/N=c2\oc3c(OC)cccc3cc2C(=O)NCc2ccco2)c(OC)c1,inactive,434.448,4.214,1,7,4.389446295
980,CHEMBL3144974,COc1cccc(C(c2c(C)[nH]n(-c3ccccc3)c2=O)c2c(C)[nH]n(-c3ccccc3)c2=O)c1OC,inactive,496.567,4.45884,2,6,4.21395879
981,CHEMBL1310036,Nc1cccc2c1C(=O)N(C(=O)/C=C/c1cccc(F)c1)C2=O,inactive,310.284,2.2439,1,4,4
982,CHEMBL1899341,O=S(=O)(N=C1C=CC(=NS(=O)(=O)c2ccccc2)c2ccccc21)c1ccccc1,inactive,436.514,3.6124,0,4,4.718058067
984,CHEMBL1501132,COCCNC(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,inactive,378.388,3.9177,2,6,4.553773598
985,CHEMBL1373937,CC(CCc1sccc1N=Nc1c(O)ccc2ccccc12)CC(=O)O,inactive,368.458,6.0657,2,5,4.371713269
986,CHEMBL246448,Cc1ccc(-c2nc3ccc(C(=O)O)cc3nc2-c2ccc(C)cc2)cc1,inactive,354.409,5.27884,1,3,4.257510535
987,CHEMBL1303426,Cc1c(Nc2cc(Cl)c3nonc3c2[N+](=O)[O-])c(=O)n(-c2ccccc2)n1C,inactive,400.782,3.32582,1,9,4.668775219
988,CHEMBL3198927,C=CCOc1ccccc1/C=c1\sc2nc(=O)c(C)nn2c1=O,inactive,327.365,0.93212,0,7,4.917933066
989,CHEMBL1327017,O=C(Nc1cc(C(=O)Nc2ccccc2C(=O)O)cc(C(=O)Nc2ccccc2C(=O)O)c1)c1ccccc1,inactive,523.501,4.8399,5,5,4.896880746
990,CHEMBL1585923,COc1cc(/C=C2\C(=O)N(c3ccc(S(N)(=O)=O)cc3)N=C2C)ccc1OC(=O)c1ccco1,inactive,481.486,2.9609,1,8,4.135666945
991,CHEMBL1401639,COc1cc(C2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)c([N+](=O)[O-])cc1OC,inactive,399.403,3.06288,1,8,4
992,CHEMBL1448985,O=C(NCCc1ccccc1)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,inactive,409.445,5.1223,1,5,4.228265575
993,CHEMBL1519374,O=C1C(Cl)=C(Nc2ccc3c[nH]nc3c2)C(=O)c2ccccc21,inactive,323.739,3.5044,2,4,4.729321164
994,CHEMBL1540372,CC1(C)CC(=O)C(=Cc2cn(CCC#N)nc2-c2ccc(Cl)cc2)C(=O)C1,inactive,381.863,4.45878,0,5,4.497436331
996,CHEMBL1390246,C=CCN1C(=O)NC(=O)/C(=C\c2ccc(-c3ccccc3[N+](=O)[O-])o2)C1=O,inactive,367.317,2.5026,1,6,4.598254918
997,CHEMBL1540330,CCOC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(C)c(C)c1,inactive,387.457,4.09636,2,5,4.124186611
998,CHEMBL1374226,CCOC(=O)c1c(-c2ccc(-c3ccccc3)cc2)csc1NC(=O)C1C2CCC(O2)C1C(=O)O,inactive,491.565,5.0755,2,6,4.528561593
999,CHEMBL1468800,O=C(O)COc1ccccc1C(Nc1ccccn1)c1cc(Cl)c2cccnc2c1O,inactive,435.867,4.6537,3,6,4.363612414
1000,CHEMBL1373248,CC(/C=C1\SC(=S)N(C(C(=O)O)c2ccccc2)C1=O)=C\c1ccccc1,inactive,395.505,4.66,1,4,4.41408829
1001,CHEMBL1569472,Cc1oc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2c1C(=O)c1ccc(Br)cc1,inactive,421.159,4.25672,1,7,4.344381416
1002,CHEMBL1256915,CN1CC[C@@]2(C)c3cc(O)ccc3N(C)[C@@H]12.O=C(O)/C=C/C(=O)O,inactive,334.372,1.4731,3,5,4.649364392
1003,CHEMBL1524427,COC(=O)c1c(C)c2c(C)cc3ccccn3c-2c1C(=O)OC,inactive,311.337,3.23414,0,5,4
1004,CHEMBL1413719,COc1cccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccc(C)cc3)C2=O)c1OC,inactive,450.563,3.10692,1,7,4.441771578
1005,CHEMBL1445765,COc1ccc2nc(N3CCC(O)CC3)c(C#N)cc2c1,inactive,283.331,2.07618,1,5,4.227678293
1006,CHEMBL1374123,Cc1cc(N2C(=O)C(O)=C(C(=O)c3ccc(C)o3)C2c2ccc(OCc3ccccc3)cc2)no1,inactive,470.481,5.24634,1,7,4
1007,CHEMBL1898246,CCOc1ccc(NS(=O)(=O)c2ccc(Cl)c(NN=C3C(=O)NC(=S)NC3=O)c2)cc1Br,inactive,560.839,2.6008,4,8,4.355462942
1008,CHEMBL1570267,O=C(O)c1cc(/C=C/C(=O)c2cc(F)ccc2O)c2c(c1)COCO2,inactive,344.294,2.9921,2,5,4
1009,CHEMBL1710429,Cc1[nH]c2ccccc2c1C1=CC(=O)C=CC1=O,inactive,237.258,2.56772,1,2,4.751291264
1010,CHEMBL285527,O=S(=O)(O)c1cccc2cccc(Nc3ccccc3)c12,inactive,299.351,3.8301,2,3,4
1011,CHEMBL3145192,Cc1[nH]n(-c2ncc(-c3ccccc3)s2)c(=O)c1C(c1ccc(Br)cc1)C(C#N)C#N,inactive,490.386,5.15528,1,6,4.650916831
1012,CHEMBL1563370,CC(C)C1Nc2c(O)cc(Cl)c([N+](=O)[O-])c2C2C=CCC21,inactive,308.765,4.0636,2,4,4.161906862
1013,CHEMBL4483351,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC1=O,inactive,1596.919,-1.6432,18,20,5
1015,CHEMBL4555617,COc1ccc(C[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@H](C(N)=O)CSCC(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N2C)cc1,inactive,1723.972,0.7167,17,21,4.698970004
1016,CHEMBL4454475,CC[C@H](C)[C@@H]1NC(=O)CN(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC1=O,inactive,1576.884,-0.284,13,20,4.698970004
1017,CHEMBL4589938,CC(C)C[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CN(C)C(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,inactive,1499.717,-3.1588,16,19,4.698970004
1018,CHEMBL4538618,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@H]([C@@H](C)CC)NC1=O,inactive,1621.925,-1.1453,17,21,4.698970004
